1.12054, 3074548, 1495404168000, 1.71, 1.71
1.12039, 3074548, 1495404228000, 1.71, 1.71
1.12047, 3074548, 1495404288000, 1.71, 1.71
1.12046, 3074548, 1495404347000, 1.71, 1.71
1.12054, 3074548, 1495404407000, 1.71, 1.71
1.12077, 3074548, 1495404468000, 1.71, 1.71
1.12062, 3074548, 1495404528000, 1.71, 1.71
1.12065, 3074548, 1495404588000, 1.71, 1.71
1.12066, 3074548, 1495404647000, 1.71, 1.71
1.12059, 3074548, 1495404707000, 1.71, 1.71
1.12044, 3074548, 1495404768000, 1.71, 1.71
1.12049, 3074548, 1495404828000, 1.71, 1.71
1.12048, 3074548, 1495404888000, 1.71, 1.71
1.12044, 3074548, 1495404947000, 1.71, 1.71
1.12045, 3074548, 1495405007000, 1.71, 1.71
1.12045, 3074548, 1495405068000, 1.71, 1.71
1.12045, 3074548, 1495405128000, 1.71, 1.71
1.12047, 3074548, 1495405188000, 1.71, 1.71
1.12044, 3074548, 1495405247000, 1.71, 1.71
1.12048, 3074548, 1495405307000, 1.71, 1.71
1.1203, 3074548, 1495405368000, 1.71, 1.71
1.12035, 3074548, 1495405428000, 1.71, 1.71
1.12037, 3074548, 1495405488000, 1.71, 1.71
1.1204, 3074548, 1495405547000, 1.71, 1.71
1.1203, 3074548, 1495405607000, 1.71, 1.71
1.12015, 3074548, 1495405668000, 1.71, 1.71
1.12004, 3074548, 1495405728000, 1.71, 1.71
1.12008, 3074548, 1495405788000, 1.71, 1.71
1.12013, 3074548, 1495405847000, 1.71, 1.71
1.12016, 3074548, 1495405907000, 1.71, 1.71
1.12049, 3074548, 1495405968000, 1.71, 1.71
1.1205, 3074548, 1495406028000, 1.71, 1.71
1.1205, 3074548, 1495406087000, 1.71, 1.71
1.12033, 3074548, 1495406148000, 1.71, 1.71
1.12034, 3074548, 1495406208000, 1.71, 1.71
1.12036, 3074548, 1495406267000, 1.71, 1.71
1.12045, 3074548, 1495406327000, 1.71, 1.71
1.1203, 3074548, 1495406388000, 1.71, 1.71
1.12039, 3074548, 1495406448000, 1.71, 1.71
1.12055, 3074548, 1495406508000, 1.71, 1.71
1.12054, 3074548, 1495406567000, 1.71, 1.71
1.1205, 3074548, 1495406627000, 1.71, 1.71
1.12054, 3074548, 1495406688000, 1.71, 1.71
1.12063, 3074548, 1495406748000, 1.71, 1.71
1.12063, 3074548, 1495406808000, 1.71, 1.71
1.12061, 3074548, 1495406868000, 1.71, 1.71
1.12065, 3074548, 1495406927000, 1.71, 1.71
1.1206, 3074548, 1495406988000, 1.71, 1.71
1.12055, 3074548, 1495407048000, 1.71, 1.71
1.12057, 3074548, 1495407108000, 1.71, 1.71
1.12066, 3074548, 1495407167000, 1.71, 1.71
1.12064, 3074548, 1495407227000, 1.71, 1.71
1.12055, 3074548, 1495407288000, 1.71, 1.71
1.12055, 3074548, 1495407348000, 1.71, 1.71
1.12056, 3074548, 1495407408000, 1.71, 1.71
1.12052, 3074548, 1495407467000, 1.71, 1.71
1.12061, 3074548, 1495407528000, 1.71, 1.71
1.12068, 3074548, 1495407588000, 1.71, 1.71
1.12077, 3074548, 1495407647000, 1.71, 1.71
1.1209, 3074548, 1495407707000, 1.71, 1.71
1.12085, 3074548, 1495407768000, 1.71, 1.71
1.12091, 3074548, 1495407828000, 1.71, 1.71
1.12089, 3074548, 1495407888000, 1.71, 1.71
1.12089, 3074548, 1495407947000, 1.71, 1.71
1.12084, 3074548, 1495408007000, 1.71, 1.71
1.12084, 3074548, 1495408069000, 1.71, 1.71
1.12085, 3074548, 1495408128000, 1.71, 1.71
1.12093, 3074548, 1495408188000, 1.71, 1.71
1.12076, 3074548, 1495408247000, 1.71, 1.71
1.12094, 3074548, 1495408308000, 1.71, 1.71
1.12079, 3074548, 1495408368000, 1.71, 1.71
1.12094, 3074548, 1495408427000, 1.71, 1.71
1.12088, 3074548, 1495408488000, 1.71, 1.71
1.12083, 3074548, 1495408548000, 1.71, 1.71
1.12073, 3074548, 1495408607000, 1.71, 1.71
1.12061, 3074548, 1495408667000, 1.71, 1.71
1.12074, 3074548, 1495408728000, 1.71, 1.71
1.12064, 3074548, 1495408788000, 1.71, 1.71
