1.09082, 3032744, 1493594667000, 1.71, 1.71
1.09082, 3032744, 1493594727000, 1.71, 1.71
1.09077, 3032744, 1493594787000, 1.71, 1.71
1.09082, 3032744, 1493594847000, 1.71, 1.71
1.09102, 3032744, 1493594907000, 1.71, 1.71
1.09091, 3032744, 1493594967000, 1.71, 1.71
1.09097, 3032744, 1493595026000, 1.71, 1.71
1.09097, 3032744, 1493595087000, 1.71, 1.71
1.09106, 3032744, 1493595147000, 1.71, 1.71
1.09106, 3032744, 1493595207000, 1.71, 1.71
1.09094, 3032744, 1493595267000, 1.71, 1.71
1.09095, 3032744, 1493595327000, 1.71, 1.71
1.091, 3032744, 1493595387000, 1.71, 1.71
1.0908, 3032744, 1493595447000, 1.71, 1.71
1.09085, 3032744, 1493595506000, 1.71, 1.71
1.09106, 3032744, 1493595568000, 1.71, 1.71
1.09112, 3032744, 1493595627000, 1.71, 1.71
1.09107, 3032744, 1493595687000, 1.71, 1.71
1.09098, 3032744, 1493595747000, 1.71, 1.71
1.09097, 3032744, 1493595807000, 1.71, 1.71
1.09098, 3032744, 1493595867000, 1.71, 1.71
1.09107, 3032744, 1493595927000, 1.71, 1.71
1.09103, 3032744, 1493595987000, 1.71, 1.71
1.09103, 3032744, 1493596047000, 1.71, 1.71
1.09098, 3032744, 1493596107000, 1.71, 1.71
1.09087, 3032744, 1493596167000, 1.71, 1.71
1.0909, 3032744, 1493596227000, 1.71, 1.71
1.09087, 3032744, 1493596287000, 1.71, 1.71
1.09088, 3032744, 1493596347000, 1.71, 1.71
1.09083, 3032744, 1493596407000, 1.71, 1.71
1.09083, 3032744, 1493596467000, 1.71, 1.71
1.09073, 3032744, 1493596527000, 1.71, 1.71
1.09073, 3032744, 1493596587000, 1.71, 1.71
1.09072, 3032744, 1493596647000, 1.71, 1.71
1.09062, 3032744, 1493596707000, 1.71, 1.71
1.09059, 3032744, 1493596767000, 1.71, 1.71
1.09056, 3032744, 1493596826000, 1.71, 1.71
1.09071, 3032744, 1493596887000, 1.71, 1.71
1.09067, 3032744, 1493596947000, 1.71, 1.71
1.09056, 3032744, 1493597007000, 1.71, 1.71
1.09057, 3032744, 1493597067000, 1.71, 1.71
1.09055, 3032744, 1493597127000, 1.71, 1.71
1.09055, 3032744, 1493597187000, 1.71, 1.71
1.09063, 3032744, 1493597247000, 1.71, 1.71
1.09054, 3032744, 1493597307000, 1.71, 1.71
1.09054, 3032744, 1493597367000, 1.71, 1.71
1.09053, 3032744, 1493597427000, 1.71, 1.71
1.09054, 3032744, 1493597487000, 1.71, 1.71
1.09048, 3032744, 1493597546000, 1.71, 1.71
1.09044, 3032744, 1493597607000, 1.71, 1.71
1.09043, 3032744, 1493597667000, 1.71, 1.71
1.09039, 3032744, 1493597727000, 1.71, 1.71
1.09039, 3032744, 1493597787000, 1.71, 1.71
1.09033, 3032744, 1493597847000, 1.71, 1.71
1.09033, 3032744, 1493597907000, 1.71, 1.71
1.09027, 3032744, 1493597967000, 1.71, 1.71
1.09024, 3032744, 1493598027000, 1.71, 1.71
1.09023, 3032744, 1493598087000, 1.71, 1.71
1.0903, 3032744, 1493598147000, 1.71, 1.71
1.09034, 3032744, 1493598207000, 1.71, 1.71
1.09038, 3032744, 1493598267000, 1.71, 1.71
1.09037, 3032744, 1493598327000, 1.71, 1.71
1.09034, 3032744, 1493598387000, 1.71, 1.71
1.09036, 3032744, 1493598447000, 1.71, 1.71
1.09034, 3032744, 1493598507000, 1.71, 1.71
1.09035, 3032744, 1493598567000, 1.71, 1.71
1.09038, 3032744, 1493598627000, 1.71, 1.71
1.09024, 3032744, 1493598687000, 1.71, 1.71
