1.11655, 3088693, 1496018376000, 1.71, 1.71
1.1166, 3088693, 1496018437000, 1.71, 1.71
1.11624, 3088693, 1496018497000, 1.71, 1.71
1.11634, 3088693, 1496018557000, 1.71, 1.71
1.11651, 3088693, 1496018616000, 1.71, 1.71
1.11658, 3088693, 1496018676000, 1.71, 1.71
1.11655, 3088693, 1496018736000, 1.71, 1.71
1.11664, 3088693, 1496018796000, 1.71, 1.71
1.11674, 3088693, 1496018857000, 1.71, 1.71
1.11674, 3088693, 1496018917000, 1.71, 1.71
1.11675, 3088693, 1496018977000, 1.71, 1.71
1.11685, 3088693, 1496019036000, 1.71, 1.71
1.11688, 3088693, 1496019096000, 1.71, 1.71
1.11685, 3088693, 1496019156000, 1.71, 1.71
1.11682, 3088693, 1496019216000, 1.71, 1.71
1.11671, 3088693, 1496019276000, 1.71, 1.71
1.11679, 3088693, 1496019336000, 1.71, 1.71
1.11689, 3088693, 1496019397000, 1.71, 1.71
1.1171, 3088693, 1496019457000, 1.71, 1.71
1.11714, 3088693, 1496019517000, 1.71, 1.71
1.11719, 3088693, 1496019576000, 1.71, 1.71
1.11718, 3088693, 1496019636000, 1.71, 1.71
1.11715, 3088693, 1496019696000, 1.71, 1.71
1.11725, 3088693, 1496019756000, 1.71, 1.71
1.11719, 3088693, 1496019817000, 1.71, 1.71
1.11721, 3088693, 1496019877000, 1.71, 1.71
1.11729, 3088693, 1496019937000, 1.71, 1.71
1.11729, 3088693, 1496019996000, 1.71, 1.71
1.11721, 3088693, 1496020056000, 1.71, 1.71
1.1172, 3088693, 1496020116000, 1.71, 1.71
1.1173, 3088693, 1496020176000, 1.71, 1.71
1.11724, 3088693, 1496020236000, 1.71, 1.71
1.11734, 3088693, 1496020296000, 1.71, 1.71
1.11733, 3088693, 1496020356000, 1.71, 1.71
1.11725, 3088693, 1496020417000, 1.71, 1.71
1.11724, 3088693, 1496020477000, 1.71, 1.71
1.11704, 3088693, 1496020536000, 1.71, 1.71
1.11703, 3088693, 1496020596000, 1.71, 1.71
1.11706, 3088693, 1496020656000, 1.71, 1.71
1.11706, 3088693, 1496020716000, 1.71, 1.71
1.11708, 3088693, 1496020777000, 1.71, 1.71
