1.09278, 3060197, 1494813078000, 1.71, 1.71
1.09273, 3060197, 1494813138000, 1.71, 1.71
1.09274, 3060197, 1494813197000, 1.71, 1.71
1.09262, 3060197, 1494813258000, 1.71, 1.71
1.09268, 3060197, 1494813318000, 1.71, 1.71
1.09264, 3060197, 1494813378000, 1.71, 1.71
1.09269, 3060197, 1494813437000, 1.71, 1.71
1.09278, 3060197, 1494813498000, 1.71, 1.71
1.09283, 3060197, 1494813558000, 1.71, 1.71
1.09263, 3060197, 1494813618000, 1.71, 1.71
1.09277, 3060197, 1494813677000, 1.71, 1.71
1.09281, 3060197, 1494813737000, 1.71, 1.71
1.09281, 3060197, 1494813798000, 1.71, 1.71
1.09284, 3060197, 1494813858000, 1.71, 1.71
1.09283, 3060197, 1494813918000, 1.71, 1.71
1.09276, 3060197, 1494813978000, 1.71, 1.71
1.09273, 3060197, 1494814037000, 1.71, 1.71
1.09273, 3060197, 1494814098000, 1.71, 1.71
1.09273, 3060197, 1494814158000, 1.71, 1.71
1.09274, 3060197, 1494814217000, 1.71, 1.71
1.09269, 3060197, 1494814277000, 1.71, 1.71
1.09274, 3060197, 1494814338000, 1.71, 1.71
1.0927, 3060197, 1494814398000, 1.71, 1.71
1.09273, 3060197, 1494814458000, 1.71, 1.71
1.09272, 3060197, 1494814518000, 1.71, 1.71
1.09269, 3060197, 1494814577000, 1.71, 1.71
1.09294, 3060197, 1494814638000, 1.71, 1.71
1.09308, 3060197, 1494814698000, 1.71, 1.71
1.0931, 3060197, 1494814758000, 1.71, 1.71
1.09302, 3060197, 1494814818000, 1.71, 1.71
1.09288, 3060197, 1494814877000, 1.71, 1.71
1.09283, 3060197, 1494814937000, 1.71, 1.71
1.09284, 3060197, 1494814997000, 1.71, 1.71
1.09283, 3060197, 1494815058000, 1.71, 1.71
1.09278, 3060197, 1494815118000, 1.71, 1.71
1.09273, 3060197, 1494815178000, 1.71, 1.71
1.09269, 3060197, 1494815238000, 1.71, 1.71
1.09269, 3060197, 1494815297000, 1.71, 1.71
1.09277, 3060197, 1494815358000, 1.71, 1.71
1.09274, 3060197, 1494815418000, 1.71, 1.71
1.09274, 3060197, 1494815477000, 1.71, 1.71
1.0927, 3060197, 1494815538000, 1.71, 1.71
1.09269, 3060197, 1494815598000, 1.71, 1.71
1.09283, 3060197, 1494815658000, 1.71, 1.71
1.09284, 3060197, 1494815718000, 1.71, 1.71
1.09273, 3060197, 1494815777000, 1.71, 1.71
1.09274, 3060197, 1494815837000, 1.71, 1.71
1.09279, 3060197, 1494815898000, 1.71, 1.71
1.09277, 3060197, 1494815958000, 1.71, 1.71
1.09284, 3060197, 1494816018000, 1.71, 1.71
1.09284, 3060197, 1494816077000, 1.71, 1.71
1.09283, 3060197, 1494816137000, 1.71, 1.71
1.09278, 3060197, 1494816198000, 1.71, 1.71
1.09284, 3060197, 1494816258000, 1.71, 1.71
1.0928, 3060197, 1494816318000, 1.71, 1.71
1.09274, 3060197, 1494816377000, 1.71, 1.71
1.09271, 3060197, 1494816437000, 1.71, 1.71
1.09271, 3060197, 1494816498000, 1.71, 1.71
1.09266, 3060197, 1494816558000, 1.71, 1.71
1.09264, 3060197, 1494816617000, 1.71, 1.71
1.09265, 3060197, 1494816677000, 1.71, 1.71
1.09264, 3060197, 1494816738000, 1.71, 1.71
1.09263, 3060197, 1494816798000, 1.71, 1.71
1.09263, 3060197, 1494816858000, 1.71, 1.71
1.09264, 3060197, 1494816917000, 1.71, 1.71
1.09266, 3060197, 1494816978000, 1.71, 1.71
1.09275, 3060197, 1494817038000, 1.71, 1.71
1.09278, 3060197, 1494817098000, 1.71, 1.71
1.09274, 3060197, 1494817158000, 1.71, 1.71
1.09274, 3060197, 1494817218000, 1.71, 1.71
1.09268, 3060197, 1494817278000, 1.71, 1.71
1.09265, 3060197, 1494817337000, 1.71, 1.71
1.09268, 3060197, 1494817398000, 1.71, 1.71
1.09271, 3060197, 1494817458000, 1.71, 1.71
1.09273, 3060197, 1494817518000, 1.71, 1.71
1.09277, 3060197, 1494817578000, 1.71, 1.71
1.09277, 3060197, 1494817637000, 1.71, 1.71
1.09275, 3060197, 1494817698000, 1.71, 1.71
1.09277, 3060197, 1494817758000, 1.71, 1.71
1.09277, 3060197, 1494817818000, 1.71, 1.71
1.09278, 3060197, 1494817877000, 1.71, 1.71
1.09284, 3060197, 1494817938000, 1.71, 1.71
1.09284, 3060197, 1494817998000, 1.71, 1.71
1.09284, 3060197, 1494818058000, 1.71, 1.71
1.09284, 3060197, 1494818118000, 1.71, 1.71
1.09285, 3060197, 1494818178000, 1.71, 1.71
1.09284, 3060197, 1494818238000, 1.71, 1.71
1.09283, 3060197, 1494818298000, 1.71, 1.71
1.09283, 3060197, 1494818357000, 1.71, 1.71
1.09288, 3060197, 1494818417000, 1.71, 1.71
1.09286, 3060197, 1494818478000, 1.71, 1.71
1.09288, 3060197, 1494818538000, 1.71, 1.71
1.09299, 3060197, 1494818597000, 1.71, 1.71
1.09287, 3060197, 1494818657000, 1.71, 1.71
1.09288, 3060197, 1494818718000, 1.71, 1.71
1.09287, 3060197, 1494818778000, 1.71, 1.71
1.09287, 3060197, 1494818838000, 1.71, 1.71
1.09287, 3060197, 1494818897000, 1.71, 1.71
1.09293, 3060197, 1494818958000, 1.71, 1.71
1.09297, 3060197, 1494819018000, 1.71, 1.71
1.09294, 3060197, 1494819078000, 1.71, 1.71
1.09293, 3060197, 1494819137000, 1.71, 1.71
1.09291, 3060197, 1494819197000, 1.71, 1.71
1.09297, 3060197, 1494819258000, 1.71, 1.71
1.09298, 3060197, 1494819318000, 1.71, 1.71
1.09296, 3060197, 1494819377000, 1.71, 1.71
1.09295, 3060197, 1494819438000, 1.71, 1.71
1.09297, 3060197, 1494819498000, 1.71, 1.71
1.09298, 3060197, 1494819557000, 1.71, 1.71
1.09298, 3060197, 1494819617000, 1.71, 1.71
1.09299, 3060197, 1494819678000, 1.71, 1.71
1.09304, 3060197, 1494819738000, 1.71, 1.71
1.09303, 3060197, 1494819798000, 1.71, 1.71
1.09304, 3060197, 1494819857000, 1.71, 1.71
1.09298, 3060197, 1494819918000, 1.71, 1.71
1.09303, 3060197, 1494819978000, 1.71, 1.71
1.09302, 3060197, 1494820038000, 1.71, 1.71
1.09298, 3060197, 1494820097000, 1.71, 1.71
1.09299, 3060197, 1494820158000, 1.71, 1.71
1.093, 3060197, 1494820218000, 1.71, 1.71
1.09298, 3060197, 1494820278000, 1.71, 1.71
1.09303, 3060197, 1494820337000, 1.71, 1.71
1.09303, 3060197, 1494820397000, 1.71, 1.71
